20:27:47.705 [main] REPORT com.atharva.Atharva - OngoingTrade	Scrip	CurrentPrice	CummulativePriceDiff	ActiveTradePriceDiff	ActiveTradeProfit	TrendReversalTrailer	StopLossTrailer	TradeActive	TotalPriceDiff	TotalProfitorLoss
20:28:10.196 [main] REPORT com.atharva.Atharva - OngoingTrade	Scrip	CurrentPrice	CummulativePriceDiff	ActiveTradePriceDiff	ActiveTradeProfit	TrendReversalTrailer	StopLossTrailer	TradeActive	TotalPriceDiff	TotalProfitorLoss
09:33:41.303 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.2	0.20000000000004547	-0.25	-122.0	-0.25	-0.25	ACTIVE	-0.25	-122.0
09:33:41.454 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8724.95	-1.4500000000007276	0.2999999999992724	12.899999999968713	-1.4500000000007276	-1.4500000000007276	ACTIVE	0.2999999999992724	12.899999999968713
09:33:41.730 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22764.6	4.599999999998545	4.5	18.0	0.0	0.0	ACTIVE	4.5	18.0
09:33:42.999 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.3	0.09999999999999432	-0.04999999999999716	-44.599999999997465	-0.04999999999999716	-0.04999999999999716	ACTIVE	-0.04999999999999716	-44.599999999997465
09:33:56.310 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.15	-0.049999999999954525	-0.2999999999999545	-146.3999999999778	-0.2999999999999545	-0.2999999999999545	ACTIVE	-0.2999999999999545	-146.3999999999778
09:33:56.452 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8726.25	-1.2999999999992724	-1.0	-43.0	-2.75	-2.75	ACTIVE	-1.0	-43.0
09:33:56.737 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22764.6	0.0	4.5	18.0	0.0	0.0	ACTIVE	4.5	18.0
09:33:58.180 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.3	0.0	-0.04999999999999716	-44.599999999997465	-0.04999999999999716	-0.04999999999999716	ACTIVE	-0.04999999999999716	-44.599999999997465
09:34:11.373 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.05	-0.10000000000013642	-0.40000000000009095	-195.20000000004438	-0.40000000000009095	-0.40000000000009095	ACTIVE	-0.40000000000009095	-195.20000000004438
09:34:11.843 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8727.9	-1.6499999999996362	-2.649999999999636	-113.94999999998436	-4.399999999999636	-4.399999999999636	ACTIVE	-2.649999999999636	-113.94999999998436
09:34:12.099 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22757.1	-7.5	-3.0	-12.0	-7.5	-7.5	ACTIVE	-3.0	-12.0
09:34:14.055 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.35	0.04999999999999716	0.0	0.0	0.0	0.0	ACTIVE	0.0	0.0
09:34:26.317 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.2	0.15000000000009095	-0.25	-122.0	-0.25	-0.25	ACTIVE	-0.25	-122.0
09:34:26.832 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8726.85	1.0499999999992724	-1.6000000000003638	-68.80000000001564	-3.350000000000364	-3.350000000000364	ACTIVE	-1.6000000000003638	-68.80000000001564
09:34:26.915 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22745.25	-11.849999999998545	-14.849999999998545	-59.39999999999418	-19.349999999998545	-19.349999999998545	ACTIVE	-14.849999999998545	-59.39999999999418
09:34:28.056 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.35	0.0	0.0	0.0	0.0	0.0	ACTIVE	0.0	0.0
09:34:41.718 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.25	0.049999999999954525	-0.20000000000004547	-97.60000000002219	-0.20000000000004547	-0.20000000000004547	ACTIVE	-0.20000000000004547	-97.60000000002219
09:34:41.832 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8727.15	-0.2999999999992724	-1.8999999999996362	-81.69999999998436	-3.649999999999636	-3.649999999999636	ACTIVE	-1.8999999999996362	-81.69999999998436
09:34:41.917 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22751.1	5.849999999998545	-9.0	-36.0	-13.5	-13.5	ACTIVE	-9.0	-36.0
09:34:43.192 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.25	-0.09999999999999432	-0.09999999999999432	-89.19999999999493	-0.09999999999999432	-0.09999999999999432	ACTIVE	-0.09999999999999432	-89.19999999999493
09:34:57.135 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	SELL	NIFTY	8728.35	-1.2000000000007276	-3.100000000000364	-133.30000000001564	-4.850000000000364	-4.850000000000364	ACTIVE	-3.100000000000364	-133.30000000001564
09:34:57.143 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.3	0.049999999999954525	-0.15000000000009095	-73.20000000004438	-0.15000000000009095	-0.15000000000009095	ACTIVE	-0.15000000000009095	-73.20000000004438
09:34:57.173 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22746.25	-4.849999999998545	-13.849999999998545	-55.39999999999418	-18.349999999998545	-18.349999999998545	ACTIVE	-13.849999999998545	-55.39999999999418
09:34:59.196 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.2	-0.04999999999999716	-0.14999999999999147	-133.7999999999924	-0.14999999999999147	-0.14999999999999147	ACTIVE	-0.14999999999999147	-133.7999999999924
09:35:11.459 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.75	-2.399999999999636	-5.5	-236.5	0.0	-7.25	ACTIVE	-5.5	-236.5
09:35:11.485 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.8	0.5	0.34999999999990905	170.79999999995562	0.0	0.0	ACTIVE	0.34999999999990905	170.79999999995562
09:35:11.777 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22751.1	4.849999999998545	-9.0	-36.0	-13.5	-13.5	ACTIVE	-9.0	-36.0
09:35:13.017 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.2	0.0	-0.14999999999999147	-133.7999999999924	-0.14999999999999147	-0.14999999999999147	ACTIVE	-0.14999999999999147	-133.7999999999924
09:35:26.392 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1045.0	0.20000000000004547	0.5499999999999545	268.3999999999778	0.0	0.0	ACTIVE	0.5499999999999545	268.3999999999778
09:35:26.492 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8732.75	2.0	-3.5	-150.5	0.0	-5.25	ACTIVE	-3.5	-150.5
09:35:27.341 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22751.1	0.0	-9.0	-36.0	-13.5	-13.5	ACTIVE	-9.0	-36.0
09:35:28.068 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.1	-0.10000000000000853	-0.25	-223.0	-0.25	-0.25	ACTIVE	-0.25	-223.0
09:35:41.574 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8734.0	1.25	-2.25	-96.75	0.0	-4.0	ACTIVE	-2.25	-96.75
09:35:42.331 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.1	29.0	20.0	80.0	0.0	0.0	ACTIVE	20.0	80.0
09:35:43.040 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.05	-0.04999999999999716	-0.29999999999999716	-267.59999999999746	-0.29999999999999716	-0.29999999999999716	ACTIVE	-0.29999999999999716	-267.59999999999746
09:35:43.759 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.85	-0.15000000000009095	0.3999999999998636	195.19999999993342	-0.15000000000009095	-0.15000000000009095	ACTIVE	0.3999999999998636	195.19999999993342
09:35:56.355 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.95	0.10000000000013642	0.5	244.0	-0.049999999999954525	-0.049999999999954525	ACTIVE	0.5	244.0
09:35:56.718 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.1	0.0	20.0	80.0	0.0	0.0	ACTIVE	20.0	80.0
09:35:57.384 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8732.65	-1.3500000000003638	-3.600000000000364	-154.80000000001564	-1.3500000000003638	-5.350000000000364	ACTIVE	-3.600000000000364	-154.80000000001564
09:35:58.222 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.1	0.04999999999999716	-0.25	-223.0	-0.25	-0.25	ACTIVE	-0.25	-223.0
09:36:11.738 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.95	0.0	0.5	244.0	-0.049999999999954525	-0.049999999999954525	ACTIVE	0.5	244.0
09:36:11.987 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.1	0.0	20.0	80.0	0.0	0.0	ACTIVE	20.0	80.0
09:36:12.006 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8731.9	-0.75	-4.350000000000364	-187.05000000001564	-2.100000000000364	-6.100000000000364	ACTIVE	-4.350000000000364	-187.05000000001564
09:36:13.210 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.1	0.0	-0.25	-223.0	-0.25	-0.25	ACTIVE	-0.25	-223.0
09:36:26.476 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8731.45	-0.4499999999989086	-4.799999999999272	-206.3999999999687	-2.5499999999992724	-6.549999999999272	ACTIVE	-4.799999999999272	-206.3999999999687
09:36:26.792 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.1	0.0	20.0	80.0	0.0	0.0	ACTIVE	20.0	80.0
09:36:26.904 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.9	-0.049999999999954525	0.4500000000000455	219.6000000000222	-0.09999999999990905	-0.09999999999990905	ACTIVE	0.4500000000000455	219.6000000000222
09:36:28.218 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.1	0.0	-0.25	-223.0	-0.25	-0.25	ACTIVE	-0.25	-223.0
09:36:41.761 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.8	-0.10000000000013642	0.34999999999990905	170.79999999995562	-0.20000000000004547	-0.20000000000004547	ACTIVE	0.34999999999990905	170.79999999995562
09:36:42.129 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.1	0.0	20.0	80.0	0.0	0.0	ACTIVE	20.0	80.0
09:36:42.657 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.75	-0.7000000000007276	-5.5	-236.5	-3.25	-7.25	ACTIVE	-5.5	-236.5
09:36:43.260 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.2	0.10000000000000853	-0.14999999999999147	-133.7999999999924	-0.14999999999999147	-0.14999999999999147	ACTIVE	-0.14999999999999147	-133.7999999999924
09:36:56.493 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8729.9	-0.8500000000003638	-6.350000000000364	-273.05000000001564	-4.100000000000364	-8.100000000000364	ACTIVE	-6.350000000000364	-273.05000000001564
09:36:56.726 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.7	-0.09999999999990905	0.25	122.0	-0.2999999999999545	-0.2999999999999545	ACTIVE	0.25	122.0
09:36:58.718 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	112.05	-0.15000000000000568	-0.29999999999999716	-267.59999999999746	-0.29999999999999716	-0.29999999999999716	ACTIVE	-0.29999999999999716	-267.59999999999746
09:37:06.815 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.1	0.0	20.0	80.0	0.0	0.0	ACTIVE	20.0	80.0
09:37:11.865 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8729.15	-0.75	-7.100000000000364	-305.30000000001564	-4.850000000000364	-8.850000000000364	ACTIVE	-7.100000000000364	-305.30000000001564
09:37:11.910 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.65	-0.049999999999954525	0.20000000000004547	97.60000000002219	-0.34999999999990905	-0.34999999999990905	ACTIVE	0.20000000000004547	97.60000000002219
09:37:11.950 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22741.45	-38.64999999999782	-18.649999999997817	-74.59999999999127	-38.64999999999782	-38.64999999999782	ACTIVE	-18.649999999997817	-74.59999999999127
09:37:13.464 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.95	-0.09999999999999432	-0.3999999999999915	-356.7999999999924	0.0	-0.3999999999999915	ACTIVE	-0.3999999999999915	-356.7999999999924
09:37:26.770 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.55	-0.10000000000013642	0.09999999999990905	48.79999999995562	-0.4500000000000455	-0.4500000000000455	ACTIVE	0.09999999999990905	48.79999999995562
09:37:27.212 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22746.65	5.200000000000728	-13.44999999999709	-53.79999999998836	-33.44999999999709	-33.44999999999709	ACTIVE	-13.44999999999709	-53.79999999998836
09:37:28.235 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.95	-0.0	-0.3999999999999915	-356.7999999999924	0.0	-0.3999999999999915	ACTIVE	-0.3999999999999915	-356.7999999999924
09:37:36.860 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8729.15	0.0	-7.100000000000364	-305.30000000001564	-4.850000000000364	-8.850000000000364	ACTIVE	-7.100000000000364	-305.30000000001564
09:37:41.374 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.55	0.0	0.09999999999990905	48.79999999995562	-0.4500000000000455	-0.4500000000000455	ACTIVE	0.09999999999990905	48.79999999995562
09:37:41.994 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8731.3	2.149999999999636	-4.950000000000728	-212.8500000000313	-2.7000000000007276	-6.700000000000728	ACTIVE	-4.950000000000728	-212.8500000000313
09:37:42.181 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22757.45	10.799999999999272	-2.649999999997817	-10.599999999991269	-22.649999999997817	-22.649999999997817	ACTIVE	-2.649999999997817	-10.599999999991269
09:37:43.267 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.9	0.04999999999999716	-0.3499999999999943	-312.19999999999493	0.0	-0.3499999999999943	ACTIVE	-0.3499999999999943	-312.19999999999493
09:37:57.040 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22757.45	0.0	-2.649999999997817	-10.599999999991269	-22.649999999997817	-22.649999999997817	ACTIVE	-2.649999999997817	-10.599999999991269
09:37:57.150 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.7	0.15000000000009095	0.25	122.0	-0.2999999999999545	-0.2999999999999545	ACTIVE	0.25	122.0
09:37:57.335 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8731.6	0.3000000000010914	-4.649999999999636	-199.94999999998436	-2.399999999999636	-6.399999999999636	ACTIVE	-4.649999999999636	-199.94999999998436
09:37:58.230 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.9	-0.0	-0.3499999999999943	-312.19999999999493	0.0	-0.3499999999999943	ACTIVE	-0.3499999999999943	-312.19999999999493
09:38:11.503 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.95	-0.6499999999996362	-5.299999999999272	-227.8999999999687	-3.0499999999992724	-7.049999999999272	ACTIVE	-5.299999999999272	-227.8999999999687
09:38:11.745 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22790.0	32.54999999999927	29.900000000001455	119.60000000000582	0.0	0.0	ACTIVE	29.900000000001455	119.60000000000582
09:38:11.813 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.65	-0.049999999999954525	0.20000000000004547	97.60000000002219	-0.34999999999990905	-0.34999999999990905	ACTIVE	0.20000000000004547	97.60000000002219
09:38:13.335 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.95	-0.04999999999999716	-0.3999999999999915	-356.7999999999924	-0.04999999999999716	-0.3999999999999915	ACTIVE	-0.3999999999999915	-356.7999999999924
09:38:27.009 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.65	0.0	0.20000000000004547	97.60000000002219	-0.34999999999990905	-0.34999999999990905	ACTIVE	0.20000000000004547	97.60000000002219
09:38:27.069 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.1	-0.8500000000003638	-6.149999999999636	-264.44999999998436	-3.899999999999636	-7.899999999999636	ACTIVE	-6.149999999999636	-264.44999999998436
09:38:27.401 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22790.0	0.0	29.900000000001455	119.60000000000582	0.0	0.0	ACTIVE	29.900000000001455	119.60000000000582
09:38:28.732 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.55	0.4000000000000057	1.4210854715202004E-14	1.2676082405960187E-11	0.0	0.0	ACTIVE	1.4210854715202004E-14	1.2676082405960187E-11
09:38:41.373 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.6	-0.0500000000001819	0.14999999999986358	73.19999999993342	-0.40000000000009095	-0.40000000000009095	ACTIVE	0.14999999999986358	73.19999999993342
09:38:41.507 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.45	0.3500000000003638	-5.799999999999272	-249.3999999999687	-3.5499999999992724	-7.549999999999272	ACTIVE	-5.799999999999272	-249.3999999999687
09:38:41.753 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22790.0	0.0	29.900000000001455	119.60000000000582	0.0	0.0	ACTIVE	29.900000000001455	119.60000000000582
09:38:43.210 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.7	-0.15000000000000568	-0.14999999999999147	-133.7999999999924	-0.15000000000000568	-0.15000000000000568	ACTIVE	-0.14999999999999147	-133.7999999999924
09:38:56.907 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.6	0.0	0.14999999999986358	73.19999999993342	-0.40000000000009095	-0.40000000000009095	ACTIVE	0.14999999999986358	73.19999999993342
09:38:57.215 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22790.0	0.0	29.900000000001455	119.60000000000582	0.0	0.0	ACTIVE	29.900000000001455	119.60000000000582
09:38:58.632 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	SELL	IDEA	111.8	-0.09999999999999432	-0.2499999999999858	-222.99999999998732	-0.25	-0.25	ACTIVE	-0.2499999999999858	-222.99999999998732
09:39:06.496 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.45	0.0	-5.799999999999272	-249.3999999999687	-3.5499999999992724	-7.549999999999272	ACTIVE	-5.799999999999272	-249.3999999999687
09:39:11.605 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.85	0.3999999999996362	-5.399999999999636	-232.19999999998436	-3.149999999999636	-7.149999999999636	ACTIVE	-5.399999999999636	-232.19999999998436
09:39:11.612 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	BUY	RELIANCE	1044.55	-0.049999999999954525	0.09999999999990905	48.79999999995562	-0.4500000000000455	-0.4500000000000455	ACTIVE	0.09999999999990905	48.79999999995562
09:39:11.747 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22790.0	0.0	29.900000000001455	119.60000000000582	0.0	0.0	ACTIVE	29.900000000001455	119.60000000000582
09:39:14.538 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.9	-0.10000000000000853	-0.3499999999999943	-312.19999999999493	0.0	-0.3500000000000085	ACTIVE	-0.3499999999999943	-312.19999999999493
09:39:26.627 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8731.85	1.0	-4.399999999999636	-189.19999999998436	-2.149999999999636	-6.149999999999636	ACTIVE	-4.399999999999636	-189.19999999998436
09:39:26.864 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1044.25	-0.2999999999999545	-0.20000000000004547	-97.60000000002219	0.0	-0.75	ACTIVE	-0.20000000000004547	-97.60000000002219
09:39:28.075 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.8	-0.10000000000000853	-0.45000000000000284	-401.40000000000254	-0.10000000000000853	-0.45000000000001705	ACTIVE	-0.45000000000000284	-401.40000000000254
09:39:28.077 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.7	-9.299999999999272	20.600000000002183	82.40000000000873	-9.299999999999272	-9.299999999999272	ACTIVE	20.600000000002183	82.40000000000873
09:39:41.397 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1044.3	-0.049999999999954525	-0.25	-122.0	-0.049999999999954525	-0.7999999999999545	ACTIVE	-0.25	-122.0
09:39:41.766 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.7	0.0	20.600000000002183	82.40000000000873	-9.299999999999272	-9.299999999999272	ACTIVE	20.600000000002183	82.40000000000873
09:39:41.905 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.95	-0.8999999999996362	-5.299999999999272	-227.8999999999687	-3.0499999999992724	-7.049999999999272	ACTIVE	-5.299999999999272	-227.8999999999687
09:39:43.383 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.75	-0.04999999999999716	-0.5	-446.0	-0.15000000000000568	-0.5000000000000142	ACTIVE	-0.5	-446.0
09:39:57.044 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8731.4	0.4499999999989086	-4.850000000000364	-208.55000000001564	-2.600000000000364	-6.600000000000364	ACTIVE	-4.850000000000364	-208.55000000001564
09:39:57.209 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22780.7	0.0	20.600000000002183	82.40000000000873	-9.299999999999272	-9.299999999999272	ACTIVE	20.600000000002183	82.40000000000873
09:39:57.721 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1044.2	0.09999999999990905	-0.15000000000009095	-73.20000000004438	0.0	-0.7000000000000455	ACTIVE	-0.15000000000009095	-73.20000000004438
09:39:58.248 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.85	0.09999999999999432	-0.4000000000000057	-356.80000000000507	-0.05000000000001137	-0.4000000000000199	ACTIVE	-0.4000000000000057	-356.80000000000507
09:40:11.828 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22768.05	-12.650000000001455	7.950000000000728	31.80000000000291	-21.950000000000728	-21.950000000000728	ACTIVE	7.950000000000728	31.80000000000291
09:40:11.854 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1043.85	0.3500000000001364	0.20000000000004547	97.60000000002219	0.0	-0.34999999999990905	ACTIVE	0.20000000000004547	97.60000000002219
09:40:13.286 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8729.65	-1.75	-6.600000000000364	-283.80000000001564	-4.350000000000364	-8.350000000000364	ACTIVE	-6.600000000000364	-283.80000000001564
09:40:13.286 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.85	0.0	-0.4000000000000057	-356.80000000000507	-0.05000000000001137	-0.4000000000000199	ACTIVE	-0.4000000000000057	-356.80000000000507
09:40:26.402 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1044.0	-0.15000000000009095	0.049999999999954525	24.39999999997781	-0.15000000000009095	-0.5	ACTIVE	0.049999999999954525	24.39999999997781
09:40:26.783 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22761.55	-6.5	1.4500000000007276	5.80000000000291	-28.450000000000728	-28.450000000000728	ACTIVE	1.4500000000007276	5.80000000000291
09:40:29.108 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.85	0.0	-0.4000000000000057	-356.80000000000507	-0.05000000000001137	-0.4000000000000199	ACTIVE	-0.4000000000000057	-356.80000000000507
09:40:36.521 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8729.65	0.0	-6.600000000000364	-283.80000000001564	-4.350000000000364	-8.350000000000364	ACTIVE	-6.600000000000364	-283.80000000001564
09:40:41.650 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1044.15	-0.15000000000009095	-0.10000000000013642	-48.800000000066575	-0.3000000000001819	-0.650000000000091	ACTIVE	-0.10000000000013642	-48.800000000066575
09:40:41.973 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8730.75	1.1000000000003638	-5.5	-236.5	-3.25	-7.25	ACTIVE	-5.5	-236.5
09:40:42.470 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22761.55	0.0	1.4500000000007276	5.80000000000291	-28.450000000000728	-28.450000000000728	ACTIVE	1.4500000000007276	5.80000000000291
09:40:43.303 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.8	-0.04999999999999716	-0.45000000000000284	-401.40000000000254	-0.10000000000000853	-0.45000000000001705	ACTIVE	-0.45000000000000284	-401.40000000000254
09:40:56.594 [Thread-5] REPORT com.atharva.trade.TradeHandler - 	BUY	NIFTY	8731.15	0.3999999999996362	-5.100000000000364	-219.30000000001564	-2.850000000000364	-6.850000000000364	ACTIVE	-5.100000000000364	-219.30000000001564
09:40:56.769 [Thread-2] REPORT com.atharva.trade.TradeHandler - 	BUY	BOSCHLTD	22761.55	0.0	1.4500000000007276	5.80000000000291	-28.450000000000728	-28.450000000000728	ACTIVE	1.4500000000007276	5.80000000000291
09:40:58.184 [Thread-4] REPORT com.atharva.trade.TradeHandler - 	BUY	IDEA	111.8	0.0	-0.45000000000000284	-401.40000000000254	-0.10000000000000853	-0.45000000000001705	ACTIVE	-0.45000000000000284	-401.40000000000254
09:41:06.755 [Thread-3] REPORT com.atharva.trade.TradeHandler - 	SELL	RELIANCE	1044.3	-0.14999999999986358	-0.25	-122.0	-0.4500000000000455	-0.7999999999999545	ACTIVE	-0.25	-122.0
